Pleisterwerk	Plafonnerings- en Bezettingswerken De Beuckelaer Marcel	Bethaniënlei 15 2980 ZOERSEL	03 383 06 09		info@debeuckelaer.be	BTW BE 0408.065.835	www.debeuckelaer.be
Pleisterwerk	plakwerken luc casteleyn	Stationsstraat 206 8480 EERNEGEM		0477 67 45 86	luc-casteleyn@outlook.com	BTW BE 0568.494.333	
Pleisterwerk	Pleisterwerken Oyaert P.	Wulpendammestraat, 5 b 5 B8670 Wulpen	0495 79 39 36	0495 79 39 36	info@pleisterwerkenoyaert.be	BTW BE 0811.835.362	
Pleisterwerk	RDS VOF	Wafelstraat 23 9630 MUNKZWALM	0495 30 00 62	0495 30 00 62	ronny@rdspleisterwerken.be	BTW BE 0889.916.107	www.rdspleisterwerken.be
Pleisterwerk	Schildersbedrijf Ciepluch BV	Baarleveldestraat 1 9031 DRONGEN		0472 55 84 49	info@ciepluch.be	BTW BE 0434.460.030	www.ciepluch.be
Pleisterwerk	Sillae Renovations	Hendrik Placestraat 2 1702 GROOT-BIJGAARDEN				BTW BE 0827.626.962	www.sillae-renovations.com
Pleisterwerk	Solid Group - De Geveldokter	Riemstraat 38 2970 SCHILDE	03 296 60 23		info@geveldokter.be	BTW BE 0641.629.363	www.geveldokter.be
Pleisterwerk	Tintelijn	Adolf Baeyensstraat 216 9040 SINT-AMANDSBERG	09 219 09 60		info@tintelijn.be	BTW BE 0437.341.128	www.tintelijn.be
Pleisterwerk	Vermeiren Karel	Withof 8 2320 HOOGSTRATEN	03 314 85 93	0473 96 13 76	Karel.vermeiren3@telenet.be	BTW BE 0767.226.844	
Valse wanden en plafonds in gipskarton	A R S - YADEBO	Mendonkdorp 94 9042 MENDONK	09 273 65 97		info@ars-yadebo.be	BTW BE 0633.503.733	www.ars-yadebo.be
Valse wanden en plafonds in gipskarton	Molyvco   MC- Interieur	Nijverheidsstraat 39 2570 DUFFEL	03 491 07 60		info@mollekens-celis.be	BTW BE 0426.761.297	www.mollekens-celis.be
Valse wanden en plafonds in gipskarton	Stausens En Zonen	De Paepestraat 49 1012200 HERENTALS		0495 84 58 76	info@stausensenzonen.be	BTW BE 0890.961.826	www.stausensenzonen.be
Valse wanden en plafonds in gipskarton	AEK	Nieuwendijk 85 3582 KOERSEL				BTW BE 0888.240.876	
Valse wanden en plafonds in gipskarton	ALTENA PROJECTS	Hoekstraat 1 2560 BEVEL		0499 26 43 57	Info@altenaprojects.be	BTW BE 0680.530.125	Www.altenaprojects.be
Valse wanden en plafonds in gipskarton	Arlico	Oude Baan 507 3630 MAASMECHELEN		0471 86 40 56	info@arlico.be	BTW BE 0842.882.884	www.arlico.be
Valse wanden en plafonds in gipskarton	Ayoné	Hoevenstraat 11 2230 RAMSEL		0487 56 56 52	info@ayone.eu	BTW BE 0821.975.921	www.ayone.eu
Valse wanden en plafonds in gipskarton	Batsleer Patrick	Blekerijstraat 29 8310 ASSEBROEK	050 36 12 04		info@patrickbatsleer.be	BTW BE 0789.036.602	patrickbatsleer.be/
Valse wanden en plafonds in gipskarton	Beckx Geert BV	Smeel 14 2310 RIJKEVORSEL		0473 44 85 05	beckx.geert@skynet.be	BTW BE 0755.680.775	www.geert-beckx.be
Valse wanden en plafonds in gipskarton	BEJA NV	Stationsstraat 15 9550 HERZELE	053 62 20 25		beja1@telenet.be	BTW BE 0415.712.108	www.beja.be
Valse wanden en plafonds in gipskarton	Bleus Jurgen	Molenstraat 42 3620 LANAKEN		0494 12 99 53	bleusjurgen@gmail.com	BTW BE 0730.563.814	
Valse wanden en plafonds in gipskarton	Bouttelisier Wim	Sint-Elooistraat 47 8840 STADEN				BTW BE 0681.191.705	
Valse wanden en plafonds in gipskarton	Bouw & Interieur Polfliet	Maskensstraat 26 2235 HULSHOUT	0494 49 59 97	0494 49 59 97	daisy@polfliet-f.be	BTW BE 0873.023.160	www.bouwwerkenpolfliet.be/
Valse wanden en plafonds in gipskarton	Buitengewoonbinnenwerk Bv	Wittesteenstraat 34 3990 PEER		0478 53 01 93	Jurgen@buitengewoonbinnenwerk.Be	BTW BE 0761.422.779	www.buitengewoonbinnenwerk.be
Valse wanden en plafonds in gipskarton	Confistruct	Herlinckhove 30 9450 DENDERHOUTEM		0499 22 00 64	info@confistruct.be	BTW BE 0738.631.343	www.confistruct.be
Valse wanden en plafonds in gipskarton	Craps Wilfried	Kapucienenstraat 33 3080 DUISBURG	02 767 18 85	0498 13 82 35	wilfried.craps@telenet.be	BTW BE 0890.830.380	www.bvbawilfriedcraps.be
Valse wanden en plafonds in gipskarton	DBeR	Arthur Michielsplein 8 3090 OVERIJSE		0470 65 26 30	info@dber.be	BTW BE 0728.679.044	www.dber.be
Valse wanden en plafonds in gipskarton	Deco Dejonghe	Akkerstraat 5 8460 OUDENBURG	059 33 21 23	0474 55 56 34	info@decodejonghe.be	BTW BE 0863.843.002	www.decodejonghe.be
Valse wanden en plafonds in gipskarton	Delporte Consulting/ReBuilding Team	Dorp-West 25 A9080 LOCHRISTI		0468 47 75 63	wim@rebuildingteam.be	BTW BE 0643.347.154	www.rebuildingteam.be
Valse wanden en plafonds in gipskarton	Ecobuildsolutions BV	Hellemeersen 3 9910 Knesselare	0475 60 67 07	0475 60 67 07	info@ecobuildsolutions.eu	BTW BE 0843.468.052	www.ecobuildsolutions.eu
Valse wanden en plafonds in gipskarton	EMB Construct	Aarschotsesteenweg 202 B2230 HERSELT	016 90 24 04		info@embconstruct.be	BTW BE 0627.747.376	www.embconstruct.be
Valse wanden en plafonds in gipskarton	EVENS RUDI	Bijendries 26 3530 HELCHTEREN	0476 87 77 39		evensrudi@telenet.be	BTW BE 0672.979.763	www.evensrudi.be
Valse wanden en plafonds in gipskarton	Faro Deco	Heirstraat (APP) 58 9200 DENDERMONDE		0492 53 17 12	info@farodeco.be	BTW BE 0776.546.861	www.farodeco.be
Valse wanden en plafonds in gipskarton	Feraine	Krekelmotestraat 47 8870 IZEGEM	051 31 41 44		info@feraine.be	BTW BE 0416.636.378	www.feraine.be
Valse wanden en plafonds in gipskarton	FT-Werken	SCHUTTERSHOFSTRAAT, 28 28 3620 LANAKEN		0474 86 10 65	frank@ft-werken.be	BTW BE 0829.519.848	www.ft-werken.be
Valse wanden en plafonds in gipskarton	Gyselinck BV	Zwartven 5 2910 ESSEN	03 677 38 21	0495 03 73 64	info@gyselinckbv.be	BTW BE 0444.457.265	www.gyselinckbv.be
Valse wanden en plafonds in gipskarton	HaPi Design	Heremeersstraat 2 8750 WINGENE			hapi-design@outlook.com	BTW BE 0563.927.415	
Valse wanden en plafonds in gipskarton	HerVaàM Groep bv	Hemeldonk 5 2200 HERENTALS		0483 12 60 60	info@hervaam.be	BTW BE 0675.418.423	www.hervaam.be
Valse wanden en plafonds in gipskarton	Home Projects	Beauvoislaan 15 2920 KALMTHOUT		0496 54 68 48	info@home-projects.be	BTW BE 0897.958.296	www.home-projects.be
Valse wanden en plafonds in gipskarton	Homelior	Gildenstraat 56 1840 LONDERZEEL		0498 50 91 06	info@homelior.be	BTW BE 0644.782.061	www.homelior.be
Valse wanden en plafonds in gipskarton	Interieurbouw Bauwens Dieter	Kromstraat 9 9667 SINT-MARIA-HOREBEKE		0497 45 56 98	dieter@dieterbauwens.be	BTW BE 0865.815.466	www.dieterbauwens.be
Valse wanden en plafonds in gipskarton	Interieurbouw Filip Boyen en Zoon	Zavelstraat 105 3590 DIEPENBEEK		0477 26 65 61	filip.boyen@interfibo.be	BTW BE 0760.854.934	www.interfibo.be
Valse wanden en plafonds in gipskarton	JB Project	Wolvenstraat 12 9280 Oost -Vlaanderen Wieze	053 42 77 73	0493 82 23 94	jurgenbproject@gmail.com	BTW BE 0680.722.046	www.jbproject.be
Valse wanden en plafonds in gipskarton	Jova Construct	Vliegpleinweg 38 3520 ZONHOVEN	0479 02 00 08		info@jovaconstruct.be	BTW BE 0749.450.803	www.jovaconstruct.be
Valse wanden en plafonds in gipskarton	KVDV	Hundelgemsesteenweg 1049 9820 MERELBEKE		0473 63 30 22	kris.van.de.velde@telenet.be	BTW BE 0844.439.735	
Valse wanden en plafonds in gipskarton	L. En F. Bouw	Staatsbaan 320 3210 LUBBEEK		0486 64 73 01	info@lenfbouw.be	BTW BE 0459.772.575	
Valse wanden en plafonds in gipskarton	MIJNSCHILDER.be	Bergstraat 5 9140 ELVERSELE		0477 84 62 41	ikvraaghet@mijnschilder.be	BTW BE 0893.205.197	www.mijnschilder.be
Valse wanden en plafonds in gipskarton	Norbert Van De Walle	Provinciebaan 331 9620 VELZEKE-RUDDERSHOVE	09 360 22 67		info@afwerkingsbedrijf.be	BTW BE 0443.511.417	www.afwerkingsbedrijf.be
Valse wanden en plafonds in gipskarton	NvB Klus & Tuin	Hazerikstraat 9 3582 KOERSEL			niki.van.berkum1@telenet.be	BTW BE 0727.921.157	
Valse wanden en plafonds in gipskarton	Orzechowski Krzysztof	Moerstraat 79 9230 WETTEREN			krzysztoforzechowski@hotmail.com	BTW BE 0644.592.714	
Valse wanden en plafonds in gipskarton	PCE	Wijnendalestraat 48 8800 ROESELARE	0473 53 49 17	0473 53 49 17	info@pce-decoratie.be	BTW BE 0883.154.415	www.pce-decoratie.be
Valse wanden en plafonds in gipskarton	PICO INTERIEUR	Liebiglaan 96 2900 SCHOTEN			info@pico-interieur.be	BTW BE 0697.850.761	www.pico-interieur.be
Valse wanden en plafonds in gipskarton	Plafonnerings- en Bezettingswerken De Beuckelaer Marcel	Bethaniënlei 15 2980 ZOERSEL	03 383 06 09		info@debeuckelaer.be	BTW BE 0408.065.835	www.debeuckelaer.be
Valse wanden en plafonds in gipskarton	RDS VOF	Wafelstraat 23 9630 MUNKZWALM	0495 30 00 62	0495 30 00 62	ronny@rdspleisterwerken.be	BTW BE 0889.916.107	www.rdspleisterwerken.be
Valse wanden en plafonds in gipskarton	Sanagro	Evenbroekveld 30B 9420 ERPE		0495 20 81 82	info@sanagro.be	BTW BE 0834.514.358	www.sanagro.be
Verlaagde- en spanplafonds	Molyvco   MC- Interieur	Nijverheidsstraat 39 2570 DUFFEL	03 491 07 60		info@mollekens-celis.be	BTW BE 0426.761.297	www.mollekens-celis.be
Verlaagde- en spanplafonds	Batsleer Patrick	Blekerijstraat 29 8310 ASSEBROEK	050 36 12 04		info@patrickbatsleer.be	BTW BE 0789.036.602	patrickbatsleer.be/
Verlaagde- en spanplafonds	Beckx Geert BV	Smeel 14 2310 RIJKEVORSEL		0473 44 85 05	beckx.geert@skynet.be	BTW BE 0755.680.775	www.geert-beckx.be
Verlaagde- en spanplafonds	Bouw & Interieur Polfliet	Maskensstraat 26 2235 HULSHOUT	0494 49 59 97	0494 49 59 97	daisy@polfliet-f.be	BTW BE 0873.023.160	www.bouwwerkenpolfliet.be/
Verlaagde- en spanplafonds	Confistruct	Herlinckhove 30 9450 DENDERHOUTEM		0499 22 00 64	info@confistruct.be	BTW BE 0738.631.343	www.confistruct.be
Verlaagde- en spanplafonds	Craps Wilfried	Kapucienenstraat 33 3080 DUISBURG	02 767 18 85	0498 13 82 35	wilfried.craps@telenet.be	BTW BE 0890.830.380	www.bvbawilfriedcraps.be
Verlaagde- en spanplafonds	Delporte Consulting/ReBuilding Team	Dorp-West 25 A9080 LOCHRISTI		0468 47 75 63	wim@rebuildingteam.be	BTW BE 0643.347.154	www.rebuildingteam.be
Verlaagde- en spanplafonds	Flex Spanplafonds	Gestelstraat 19 3583 PAAL		0474 49 92 27	info@flex-spanplafonds.be	BTW BE 0543.561.472	www.flex-spanplafonds.be
Verlaagde- en spanplafonds	FT-Werken	SCHUTTERSHOFSTRAAT, 28 28 3620 LANAKEN		0474 86 10 65	frank@ft-werken.be	BTW BE 0829.519.848	www.ft-werken.be
Verlaagde- en spanplafonds	Gyselinck BV	Zwartven 5 2910 ESSEN	03 677 38 21	0495 03 73 64	info@gyselinckbv.be	BTW BE 0444.457.265	www.gyselinckbv.be
Verlaagde- en spanplafonds	Jova Construct	Vliegpleinweg 38 3520 ZONHOVEN	0479 02 00 08		info@jovaconstruct.be	BTW BE 0749.450.803	www.jovaconstruct.be
Verlaagde- en spanplafonds	L. En F. Bouw	Staatsbaan 320 3210 LUBBEEK		0486 64 73 01	info@lenfbouw.be	BTW BE 0459.772.575	
Verlaagde- en spanplafonds	Orzechowski Krzysztof	Moerstraat 79 9230 WETTEREN			krzysztoforzechowski@hotmail.com	BTW BE 0644.592.714	
Verlaagde- en spanplafonds	Plafonnerings- en Bezettingswerken De Beuckelaer Marcel	Bethaniënlei 15 2980 ZOERSEL	03 383 06 09		info@debeuckelaer.be	BTW BE 0408.065.835	www.debeuckelaer.be
Verlaagde- en spanplafonds	Verginst Interieurafwerking	Eindertstraat 2a A/33581 BEVERLO	011 18 51 49	0468 00 85 56	info@verginst.be	BTW BE 0716.732.901	Www.verginst.be
Chape	Meirlevede Robby	Noordstraat 9 B8670 KOKSIJDE	058 51 91 64	0475 51 04 66	info@meirlevede.be	BTW BE 0683.431.118	www.meirlevede.be
Chape	ALTENA PROJECTS	Hoekstraat 1 2560 BEVEL		0499 26 43 57	Info@altenaprojects.be	BTW BE 0680.530.125	Www.altenaprojects.be
Chape	Bouw & Interieur Polfliet	Maskensstraat 26 2235 HULSHOUT	0494 49 59 97	0494 49 59 97	daisy@polfliet-f.be	BTW BE 0873.023.160	www.bouwwerkenpolfliet.be/
Chape	Braspenning - Van Dingenen	Industrieweg 16 2330 MERKSPLAS	014 63 38 30		info@chape-braspenning.be	BTW BE 0870.922.913	www.chape-braspenning.be
Chape	Confistruct	Herlinckhove 30 9450 DENDERHOUTEM		0499 22 00 64	info@confistruct.be	BTW BE 0738.631.343	www.confistruct.be
Chape	Kristof Vaernewyck - Bouw- en renovatiewerken	Dokter Adriaensstraat 5 8210 ZEDELGEM		0486 88 73 72	reno.kristof@telenet.be	BTW BE 0682.348.676	
Chape	Kurt De Scheerder	Rothstraat 2 9700 WELDEN	055 30 39 01		info@tegelwerkenkurt.be	BTW BE 0842.040.865	www.tegelwerkenkurt.be
Chape	NvB Klus & Tuin	Hazerikstraat 9 3582 KOERSEL			niki.van.berkum1@telenet.be	BTW BE 0727.921.157	
Chape	PICO INTERIEUR	Liebiglaan 96 2900 SCHOTEN			info@pico-interieur.be	BTW BE 0697.850.761	www.pico-interieur.be
Chape	purspray bvba	Bergstraat 8 8830 HOOGLEDE	051 70 38 29	0495 51 85 18	ignace@purspray.be	BTW BE 0630.905.420	www.purspray.be
Chape	Vandevyvere Norbert	Professor Dewulfstraat 116 8970 POPERINGE	0474 42 04 04	0474 24 69 47	info@soliseal.be	BTW BE 0446.244.639	www.soliseal.be
Chape	VDW VLOEREN	Lenteakkerstraat 54 8770 INGELMUNSTER		0494 59 92 23	info@vdwvloeren.be	BTW BE 0864.202.001	www.vdw-vloeren.be
Chape	Vermeiren Karel	Withof 8 2320 HOOGSTRATEN	03 314 85 93	0473 96 13 76	Karel.vermeiren3@telenet.be	BTW BE 0767.226.844	
Chape	Vloer-Wandtegels Valkenborgh	Nieuwstraat 196 3590 DIEPENBEEK	011 22 21 42		info@vloeren-valkenborgh.be	BTW BE 0460.328.247	www.vloeren-valkenborgh.be
Chape	Vloeren en Tegels HeCa bvba	Wiekevorstsesteenweg 6 A2220 HEIST-OP-DEN-BERG	0476 93 30 19	0476 62 30 24	vtheca@telenet.be	BTW BE 0849.684.960	
Gietvloer	Bouw & Interieur Polfliet	Maskensstraat 26 2235 HULSHOUT	0494 49 59 97	0494 49 59 97	daisy@polfliet-f.be	BTW BE 0873.023.160	www.bouwwerkenpolfliet.be/
Gietvloer	Confistruct	Herlinckhove 30 9450 DENDERHOUTEM		0499 22 00 64	info@confistruct.be	BTW BE 0738.631.343	www.confistruct.be
Gietvloer	Deweco	Prins Boudewijnlaan 7 A/042550 KONTICH	03 455 56 36		info@deweco.be	BTW BE 0828.813.332	www.deweco.be
Gietvloer	SMIT Bedrijfsvloeren	Gouverneur Roppesingel 83 3500 HASSELT		0474 98 08 55	joris@smitvloeren.be	BTW BE 0880.888.573	www.smitbedrijfsvloeren.be
Natuursteen & marmer	ALTENA PROJECTS	Hoekstraat 1 2560 BEVEL		0499 26 43 57	Info@altenaprojects.be	BTW BE 0680.530.125	Www.altenaprojects.be
Natuursteen & marmer	AMA Haarden	Starrenhoflaan 23 12950 KAPELLEN	03 605 96 76	0477 88 44 61	kim@amahaarden.com	BTW BE 0447.810.002	Www.amahaarden.com
Natuursteen & marmer	Beckx Geert BV	Smeel 14 2310 RIJKEVORSEL		0473 44 85 05	beckx.geert@skynet.be	BTW BE 0755.680.775	www.geert-beckx.be
Natuursteen & marmer	Bouwwerken Nuytten - Benny Nuytten	Isengrijnstraat 16 8530 HARELBEKE	0477 91 39 98	0474 30 86 87	bouwnuytten@gmail.com	BTW BE 0743.854.891	
Natuursteen & marmer	Caerels Woonklaar	Tieltsteenweg 2 A8750 WINGENE	051 65 56 49		info@caerels.be	BTW BE 0419.132.842	www.caerels.be
Natuursteen & marmer	Deweerdt Vloer- & tegelwerken	Tiensesteenweg 41 3360 KORBEEK-LO	016 46 33 77		info@deweerdt-dhd.be	BTW BE 0464.103.428	www.deweerdt-dhd.be
Natuursteen & marmer	Dils Bouwcenter nv	Nijverheidsstraat 12 2235 HULSHOUT	015 22 23 22		info@bouwcenterdils.be	BTW BE 0411.928.118	www.bouwcenterdils.be
Natuursteen & marmer	Kurt De Scheerder	Rothstraat 2 9700 WELDEN	055 30 39 01		info@tegelwerkenkurt.be	BTW BE 0842.040.865	www.tegelwerkenkurt.be
Natuursteen & marmer	Natuursteen Van Gucht bv	Acacialaan 14 9200 DENDERMONDE	052 21 43 80		info@vangucht.eu	BTW BE 0400.331.173	www.vangucht.eu
Natuursteen & marmer	RANGAN	Geraardsbergsesteenweg 31 9320 EREMBODEGEM	053 83 56 69	0486 53 44 99	info@rangan.be	BTW BE 0884.530.726	www.ranganbvba.be
Natuursteen & marmer	Sillae Renovations	Hendrik Placestraat 2 1702 GROOT-BIJGAARDEN				BTW BE 0827.626.962	www.sillae-renovations.com
Natuursteen & marmer	Steenhouwerij Rabo	Nieuwlandlaan 1 zone B 1053200 AARSCHOT	016 56 70 63		info@rabostone.eu	BTW BE 0414.630.854	www.rabostone.eu
Natuursteen & marmer	Van Den Bossche Martin	Klein-Mechelen 22 2880 BORNEM				BTW BE 0464.611.786	
Natuursteen & marmer	VDW VLOEREN	Lenteakkerstraat 54 8770 INGELMUNSTER		0494 59 92 23	info@vdwvloeren.be	BTW BE 0864.202.001	www.vdw-vloeren.be
Natuursteen & marmer	Vermeiren Karel	Withof 8 2320 HOOGSTRATEN	03 314 85 93	0473 96 13 76	Karel.vermeiren3@telenet.be	BTW BE 0767.226.844	
Natuursteen & marmer	Vloeren en Tegels HeCa bvba	Wiekevorstsesteenweg 6 A2220 HEIST-OP-DEN-BERG	0476 93 30 19	0476 62 30 24	vtheca@telenet.be	BTW BE 0849.684.960	
Parket, laminaat, kurk	A R S - YADEBO	Mendonkdorp 94 9042 MENDONK	09 273 65 97		info@ars-yadebo.be	BTW BE 0633.503.733	www.ars-yadebo.be
Parket, laminaat, kurk	Algemene Bouwwerken Hoste	Leon Bekaertlaan, 16 16 9880 AALTER	09 374 69 22	0495 25 41 41	luc@timmerman-hoste.be	BTW BE 0438.393.181	www.timmerman-hoste.be
Parket, laminaat, kurk	ALTENA PROJECTS	Hoekstraat 1 2560 BEVEL		0499 26 43 57	Info@altenaprojects.be	BTW BE 0680.530.125	Www.altenaprojects.be
Parket, laminaat, kurk	Ayoné	Hoevenstraat 11 2230 RAMSEL		0487 56 56 52	info@ayone.eu	BTW BE 0821.975.921	www.ayone.eu
Parket, laminaat, kurk	B & J Maes	Grote Heimelinkstraat 118 9100 SINT-NIKLAAS		0494 50 19 80	bj.maes@telenet.be	BTW BE 0563.588.509	bj-maes-alg-schrijnwerk.business.site/?m=true
Parket, laminaat, kurk	Bart Vandemaele	Sint-Amandstraat 13 8760 MEULEBEKE		0474 96 91 04	bartvandemaele@telenet.be	BTW BE 0847.050.223	
Parket, laminaat, kurk	Batsleer Patrick	Blekerijstraat 29 8310 ASSEBROEK	050 36 12 04		info@patrickbatsleer.be	BTW BE 0789.036.602	patrickbatsleer.be/
Parket, laminaat, kurk	Bouw & Interieur Polfliet	Maskensstraat 26 2235 HULSHOUT	0494 49 59 97	0494 49 59 97	daisy@polfliet-f.be	BTW BE 0873.023.160	www.bouwwerkenpolfliet.be/
Parket, laminaat, kurk	Caerels Woonklaar	Tieltsteenweg 2 A8750 WINGENE	051 65 56 49		info@caerels.be	BTW BE 0419.132.842	www.caerels.be
Parket, laminaat, kurk	Christiaens Parketvloeren	Gentsestraat 20 9520 ZONNEGEM	053 80 72 15	0475 71 93 87	Rudy@Christiaensparket.be	BTW BE 0445.574.943	
Parket, laminaat, kurk	De Caluwe - De Smit	Zavelstraat 9 9190 STEKENE	03 770 53 36		info@dcsinterieur.be	BTW BE 0899.909.382	www.dcsinterieur.be
Parket, laminaat, kurk	Delporte Consulting/ReBuilding Team	Dorp-West 25 A9080 LOCHRISTI		0468 47 75 63	wim@rebuildingteam.be	BTW BE 0643.347.154	www.rebuildingteam.be
Parket, laminaat, kurk	Dils Bouwcenter nv	Nijverheidsstraat 12 2235 HULSHOUT	015 22 23 22		info@bouwcenterdils.be	BTW BE 0411.928.118	www.bouwcenterdils.be
Parket, laminaat, kurk	EVENS RUDI	Bijendries 26 3530 HELCHTEREN	0476 87 77 39		evensrudi@telenet.be	BTW BE 0672.979.763	www.evensrudi.be
Parket, laminaat, kurk	FT-Werken	SCHUTTERSHOFSTRAAT, 28 28 3620 LANAKEN		0474 86 10 65	frank@ft-werken.be	BTW BE 0829.519.848	www.ft-werken.be
Parket, laminaat, kurk	Gustaaf Seghers	Zillebeek 26 9120 BEVEREN	03 775 75 79		info@gustaafseghers.be	BTW BE 0641.748.337	www.gustaafseghers.be
Parket, laminaat, kurk	HaPi Design	Heremeersstraat 2 8750 WINGENE			hapi-design@outlook.com	BTW BE 0563.927.415	
Parket, laminaat, kurk	Interieurbouw Bauwens Dieter	Kromstraat 9 9667 SINT-MARIA-HOREBEKE		0497 45 56 98	dieter@dieterbauwens.be	BTW BE 0865.815.466	www.dieterbauwens.be
Parket, laminaat, kurk	Interieurwerken Janssens	Eikenenweg 22 3520 ZONHOVEN	0493 59 79 41		interieurwerken.janssens@gmail.com	BTW BE 0759.534.843	www.interieurwerkenjanssens.be/
Parket, laminaat, kurk	JB	Lepelstraat 7 3540 DONK		0479 34 16 12	info@schrijnwerkerij-beckers.be	BTW BE 0818.460.264	
Parket, laminaat, kurk	KVDV	Hundelgemsesteenweg 1049 9820 MERELBEKE		0473 63 30 22	kris.van.de.velde@telenet.be	BTW BE 0844.439.735	
Parket, laminaat, kurk	Martens vloeren & interieur	Groot eyssel 39a 39 A2328 Hoogstraten	03 315 84 32	0478 36 74 88	info@martensvloeren.be	BTW BE 0420.418.883	www.martensvloeren.be
Parket, laminaat, kurk	New Decor	Katspoelstraat 1 3360 BIERBEEK		0475 46 24 64	info@newdecor.be	BTW BE 0639.383.121	www.newdecor.be
Parket, laminaat, kurk	NvB Klus & Tuin	Hazerikstraat 9 3582 KOERSEL			niki.van.berkum1@telenet.be	BTW BE 0727.921.157	
Parket, laminaat, kurk	Orzechowski Krzysztof	Moerstraat 79 9230 WETTEREN			krzysztoforzechowski@hotmail.com	BTW BE 0644.592.714	
Parket, laminaat, kurk	Schilder- en decoratiewerken Steve Devlieghe	Merelstraat 28 8020 Oostkamp		0477 96 34 89	Steve.devlieghe@gmail.com	BTW BE 0537.642.096	www.stevedevlieghe.be
Parket, laminaat, kurk	Schildersbedrijf Ciepluch BV	Baarleveldestraat 1 9031 DRONGEN		0472 55 84 49	info@ciepluch.be	BTW BE 0434.460.030	www.ciepluch.be
Parket, laminaat, kurk	schrijnwerken Van der Venne	Koningsdijk 46 9170 MEERDONK	0474 97 57 36	0474 97 57 36	schrijnwerkenvandervenne@gmail.com	BTW BE 0689.928.435	schrijnwerkenvandervenne.business.site/
Parket, laminaat, kurk	SCHRIJNWERKERIJ HERMAN LEMMENS BVBA	Mechelbaan 94 2861 OLV Waver	015 76 16 35	0474 49 45 95	info@hermanlemmens.be	BTW BE 0452.236.170	www.hermanlemmens.be
Parket, laminaat, kurk	Valbusko	Terlicht 25 9451 KERKSKEN	053 83 00 34		info@valbusko.be	BTW BE 0431.272.490	www.valbusko.be
Vloeren en tegels	A R S - YADEBO	Mendonkdorp 94 9042 MENDONK	09 273 65 97		info@ars-yadebo.be	BTW BE 0633.503.733	www.ars-yadebo.be
Vloeren en tegels	Meirlevede Robby	Noordstraat 9 B8670 KOKSIJDE	058 51 91 64	0475 51 04 66	info@meirlevede.be	BTW BE 0683.431.118	www.meirlevede.be
Vloeren en tegels	Mylle Patrick	'S Gravendriesschelaan 20 8480 EERNEGEM		0477 66 99 37	info@myllep.be	BTW BE 0682.268.702	www.myllep.be
Vloeren en tegels	Stausens En Zonen	De Paepestraat 49 1012200 HERENTALS		0495 84 58 76	info@stausensenzonen.be	BTW BE 0890.961.826	www.stausensenzonen.be
Vloeren en tegels	Algemene Bouwwerken Lobajo	Vandewallestraat 3 8810 LICHTERVELDE		0498 11 99 76	lobajo@telenet.be	BTW BE 0877.466.552	
Vloeren en tegels	ALTENA PROJECTS	Hoekstraat 1 2560 BEVEL		0499 26 43 57	Info@altenaprojects.be	BTW BE 0680.530.125	Www.altenaprojects.be
Vloeren en tegels	Bauters Tegelbedrijf	Molenstraat 134 9900 EEKLO	09 370 84 94	0477 75 38 56	bauters.tegelbedrijf@gmail.com	BTW BE 0837.400.307	www.bauters-tegelbedrijf.one
Vloeren en tegels	Beckx Geert BV	Smeel 14 2310 RIJKEVORSEL		0473 44 85 05	beckx.geert@skynet.be	BTW BE 0755.680.775	www.geert-beckx.be
Vloeren en tegels	BETONAL NV	Koning Leopoldlaan 7 2870 Breendonk	03 886 33 30		info@betonal.be	BTW BE 0425.122.987	www.betonal.be
Vloeren en tegels	Bouw & Interieur Polfliet	Maskensstraat 26 2235 HULSHOUT	0494 49 59 97	0494 49 59 97	daisy@polfliet-f.be	BTW BE 0873.023.160	www.bouwwerkenpolfliet.be/
Vloeren en tegels	Bouwwerken Nuytten - Benny Nuytten	Isengrijnstraat 16 8530 HARELBEKE	0477 91 39 98	0474 30 86 87	bouwnuytten@gmail.com	BTW BE 0743.854.891	
Vloeren en tegels	Caerels Woonklaar	Tieltsteenweg 2 A8750 WINGENE	051 65 56 49		info@caerels.be	BTW BE 0419.132.842	www.caerels.be
Vloeren en tegels	Confistruct	Herlinckhove 30 9450 DENDERHOUTEM		0499 22 00 64	info@confistruct.be	BTW BE 0738.631.343	www.confistruct.be
Vloeren en tegels	De Caluwe - De Smit	Zavelstraat 9 9190 STEKENE	03 770 53 36		info@dcsinterieur.be	BTW BE 0899.909.382	www.dcsinterieur.be
Vloeren en tegels	De Grande Bart	Sparapelstraat 5 8820 TORHOUT	050 22 16 71	0496 30 52 30	degrandeb@hotmail.com	BTW BE 0882.746.124	
Vloeren en tegels	De Schepper Karel	Tervenen 112 9940 ERTVELDE		0485 64 73 36		BTW BE 0818.456.997	
Vloeren en tegels	Decaestecker Thomas	Rozenlaan 1 8600 DIKSMUIDE		0486 08 20 12	decthomas@hotmail.com	BTW BE 0827.032.985	
Vloeren en tegels	Deweerdt Vloer- & tegelwerken	Tiensesteenweg 41 3360 KORBEEK-LO	016 46 33 77		info@deweerdt-dhd.be	BTW BE 0464.103.428	www.deweerdt-dhd.be
Vloeren en tegels	Dils Bouwcenter nv	Nijverheidsstraat 12 2235 HULSHOUT	015 22 23 22		info@bouwcenterdils.be	BTW BE 0411.928.118	www.bouwcenterdils.be
